Product_id,Order_date,Customer_gender,Customer_country,Category,Subcategory,Actual_price,Discounted_price,Discount_amount,Discount_percentage,Rating,Rating_count,Ranking
B09WRMNJ9G,2021-04-16,F,Portugal,Electronics,Mobiles&Accessories,467.99,419.99,48.0,10.0,4.2,,Good
B0B14MR9L1,2021-09-27,M,Japan,Electronics,Mobiles&Accessories,299.99,203.99,96.0,32.0,4.1,,Good
B09ZPL5VYM,2021-11-27,M,USA,Electronics,Mobiles&Accessories,5.99,2.39,3.6,60.0,4.1,,Good
B0993BB11X,2021-11-29,M,Japan,Electronics,Mobiles&Accessories,19.19,11.99,7.200000000000001,38.0,4.0,,Average
B09V2PZDX8,2021-07-05,M,USA,Electronics,Mobiles&Accessories,19.19,15.59,3.6000000000000014,19.0,4.0,,Average
B085W8CFLH,2021-03-31,F,Portugal,Electronics,"Headphones,Earbuds&Accessories",21.6,7.19,14.41,67.0,3.5,,Average
B09MT6XSFW,2021-07-17,M,Portugal,Electronics,Accessories,22.79,7.19,15.599999999999998,68.0,4.3,,Good
B07RD611Z8,2021-09-08,M,Italy,Electronics,Mobiles&Accessories,29.99,21.59,8.399999999999999,28.0,4.1,,Good
B08WRWPM22,2021-11-01,M,Spain,Computers&Accessories,Accessories&Peripherals,5.99,2.12,3.87,65.0,4.1,,Good
B0B4F52B5X,2021-07-07,M,USA,Electronics,Mobiles&Accessories,179.99,131.99,48.0,27.0,4.1,,Good
B096VF5YYF,2021-05-30,F,France,Electronics,WearableTechnology,95.88,35.99,59.88999999999999,62.0,4.1,,Good
B0B5D39BCD,2021-07-19,M,USA,Electronics,WearableTechnology,95.88,23.99,71.89,75.0,3.8,,Average
B08DDRGWTJ,2021-08-17,M,Spain,Computers&Accessories,Accessories&Peripherals,3.59,2.75,0.8399999999999999,23.0,4.3,,Good
B082LZGK39,2021-07-22,F,Italy,Computers&Accessories,Accessories&Peripherals,3.59,2.39,1.1999999999999997,33.0,4.0,,Average
B09XBJ1CTN,2021-11-15,M,UK,Electronics,Mobiles&Accessories,11.99,7.79,4.2,35.0,4.2,,Good
B0B4F5L738,2021-02-01,F,France,Electronics,Mobiles&Accessories,233.99,167.99,66.0,28.0,4.1,,Good
B08MTCKDYN,2021-12-07,F,France,Electronics,Mobiles&Accessories,3.59,1.43,2.16,60.0,4.1,,Good
B09QS8V5N8,2021-08-27,M,France,Electronics,Mobiles&Accessories,215.99,155.99,60.0,28.0,4.1,,Good
B08CF3D7QR,2021-11-10,M,Japan,Computers&Accessories,Accessories&Peripherals,4.07,1.85,2.22,55.0,4.3,,Good
B09T2WRLJJ,2021-09-13,M,France,Electronics,Mobiles&Accessories,323.99,251.99,72.0,22.0,3.9,,Average
B089WB69Y1,2021-04-25,M,Portugal,Electronics,Mobiles&Accessories,7.79,2.99,4.8,62.0,4.0,,Average
B0116MIKKC,2021-01-12,F,Spain,Electronics,Mobiles&Accessories,2.05,1.19,0.8599999999999999,42.0,4.5,,Good
B09P858DK8,2021-08-27,M,Italy,Electronics,Mobiles&Accessories,23.99,5.87,18.119999999999997,76.0,4.0,,Average
B07DJLFMPS,2021-04-28,M,Portugal,Electronics,Accessories,19.2,4.43,14.77,77.0,4.0,,Average
B07WHQWXL7,2021-11-01,F,France,Electronics,Mobiles&Accessories,251.99,185.99,66.0,26.0,4.1,,Good
B07WDK3ZS6,2021-10-27,M,Portugal,Electronics,Mobiles&Accessories,227.99,185.99,42.0,18.0,4.1,,Good
B09T2S8X9C,2021-04-20,F,USA,Electronics,Mobiles&Accessories,347.99,275.99,72.0,21.0,3.9,,Average
B07S9S86BF,2021-09-14,M,UK,Electronics,"Headphones,Earbuds&Accessories",17.88,7.19,10.689999999999998,60.0,4.1,,Good
B07N8RQ6W7,2021-02-02,M,Spain,Electronics,Mobiles&Accessories,8.39,1.61,6.78,81.0,4.1,,Good
B09FKDH6FS,2021-07-20,M,USA,Electronics,Mobiles&Accessories,95.99,89.99,6.0,6.0,4.0,,Average
B08HVJCW95,2021-05-28,M,France,Electronics,Mobiles&Accessories,26.39,13.79,12.600000000000001,48.0,4.3,,Good
B09YDFDVNS,2021-06-22,M,Italy,Electronics,Mobiles&Accessories,20.39,15.89,4.5,22.0,4.0,,Average
B07WGPKTS4,2021-08-26,F,Japan,Electronics,Mobiles&Accessories,239.99,167.99,72.0,30.0,4.1,,Good
B0789LZTCJ,2021-07-30,M,USA,Computers&Accessories,Accessories&Peripherals,9.59,3.59,6.0,63.0,4.2,,Good
B09MZCQYHZ,2021-11-21,F,USA,Electronics,Mobiles&Accessories,19.19,11.99,7.200000000000001,38.0,4.0,,Average
B0B4F2ZWL3,2021-10-15,F,USA,Electronics,Mobiles&Accessories,215.99,155.99,60.0,28.0,4.1,,Good
B08VB2CMR3,2021-02-19,F,USA,Electronics,Mobiles&Accessories,251.88,185.88,66.0,26.0,4.2,,Good
B095RTJH1M,2021-07-10,F,Portugal,Electronics,Mobiles&Accessories,34.79,11.99,22.799999999999997,66.0,4.6,,Excellent
B097R25DP7,2021-01-05,M,Spain,Electronics,WearableTechnology,59.99,19.19,40.8,68.0,4.0,,Average
B09YDFKJF8,2021-05-06,M,USA,Electronics,Mobiles&Accessories,20.39,15.89,4.5,22.0,4.0,,Average
B07WDK3ZS2,2021-07-27,M,Italy,Electronics,Mobiles&Accessories,359.88,251.99,107.88999999999999,30.0,4.3,,Good
B08RZ5K9YH,2021-09-12,M,USA,Electronics,Mobiles&Accessories,23.99,11.99,11.999999999999998,50.0,4.3,,Good
B08444S68L,2021-12-09,M,USA,Electronics,Mobiles&Accessories,191.88,149.88,42.0,22.0,4.2,,Good
B07WHQBZLS,2021-10-16,F,UK,Electronics,Mobiles&Accessories,263.88,215.99,47.889999999999986,18.0,4.0,,Average
B085DTN6R2,2021-04-16,F,UK,Computers&Accessories,Accessories&Peripherals,10.79,4.2,6.589999999999999,61.0,4.2,,Good
B09JS562TP,2021-03-26,M,Japan,Electronics,Mobiles&Accessories,19.56,16.79,2.7699999999999996,14.0,4.0,,Average
B09KLVMZ3B,2021-10-31,F,Spain,Computers&Accessories,Accessories&Peripherals,4.79,1.91,2.88,60.0,4.1,,Good
B09V17S2BG,2021-03-06,F,USA,Electronics,WearableTechnology,83.88,17.99,65.89,79.0,3.9,,Average
B0B5CGTBKV,2021-01-03,M,Portugal,Electronics,WearableTechnology,95.88,23.99,71.89,75.0,3.8,,Average
B0B23LW7NV,2021-09-17,M,USA,Electronics,Mobiles&Accessories,34.79,11.99,22.799999999999997,66.0,4.7,,Excellent
B09KGV7WSV,2021-09-08,M,UK,Electronics,Mobiles&Accessories,71.99,25.19,46.8,65.0,4.3,,Good
B0971DWFDT,2021-07-21,M,USA,Electronics,Mobiles&Accessories,8.39,4.04,4.3500000000000005,52.0,4.2,,Good
B0BNV7JM5Y,2021-08-17,M,UK,Electronics,WearableTechnology,95.88,35.99,59.88999999999999,62.0,4.1,154.0,Good
B0B53QFZPY,2021-11-23,M,Japan,Electronics,WearableTechnology,71.99,15.59,56.39999999999999,78.0,3.3,,Average
B083342NKJ,2021-05-30,F,Spain,Computers&Accessories,Accessories&Peripherals,4.79,4.19,0.5999999999999996,13.0,4.4,,Good
B07WJWRNVK,2021-10-18,F,Portugal,Electronics,Mobiles&Accessories,251.88,197.99,53.889999999999986,21.0,4.0,,Average
B01F25X6RQ,2021-09-29,F,France,Electronics,"Headphones,Earbuds&Accessories",5.99,5.99,0.0,0.0,4.2,,Good
B09C6HXFC1,2021-05-02,M,Italy,Computers&Accessories,Accessories&Peripherals,21.59,11.64,9.95,46.0,4.5,815.0,Good
B0B244R4KB,2021-10-03,F,Italy,Electronics,Mobiles&Accessories,34.79,11.99,22.799999999999997,66.0,4.6,,Excellent
B0BMGG6NKT,2021-07-20,M,UK,Electronics,Mobiles&Accessories,161.99,125.99,36.000000000000014,22.0,4.2,284.0,Good
B082LSVT4B,2021-01-31,M,France,Computers&Accessories,Accessories&Peripherals,4.79,2.99,1.7999999999999998,38.0,4.0,,Average
B092JHPL72,2021-08-09,F,Portugal,Electronics,Mobiles&Accessories,11.99,3.01,8.98,75.0,3.7,,Average
B08WRBG3XW,2021-03-08,F,USA,Computers&Accessories,Accessories&Peripherals,5.99,2.39,3.6,60.0,4.1,,Good
B09GFM8CGS,2021-05-07,F,UK,Electronics,Mobiles&Accessories,95.99,77.99,18.0,19.0,4.1,,Good
B0B3MWYCHQ,2021-04-08,F,Japan,Electronics,WearableTechnology,119.99,35.99,84.0,70.0,4.2,,Good
B09J2MM5C6,2021-05-23,F,Portugal,Electronics,Mobiles&Accessories,17.99,3.35,14.639999999999999,81.0,4.2,,Good
B07Q4QV1DL,2021-12-09,M,France,Electronics,Mobiles&Accessories,17.99,3.23,14.759999999999998,82.0,4.5,,Good
B0B56YRBNT,2021-06-25,M,Spain,Electronics,Mobiles&Accessories,161.99,107.99,54.000000000000014,33.0,3.8,,Average
B09NHVCHS9,2021-09-15,M,Italy,Computers&Accessories,Accessories&Peripherals,2.39,0.71,1.6800000000000002,70.0,4.0,,Average
B01DF26V7A,2021-07-26,F,Italy,Electronics,"Headphones,Earbuds&Accessories",15.59,7.19,8.399999999999999,54.0,4.1,,Good
B08K4PSZ3V,2021-12-22,F,USA,Electronics,Mobiles&Accessories,11.99,4.19,7.8,65.0,3.8,,Average
B0B4F1YC3J,2021-04-09,M,Spain,Electronics,Mobiles&Accessories,233.99,167.99,66.0,28.0,4.1,,Good
B08K4RDQ71,2021-08-22,F,Spain,Electronics,Mobiles&Accessories,11.99,4.19,7.8,65.0,3.8,,Average
B085CZ3SR1,2021-08-05,M,Italy,Electronics,Mobiles&Accessories,7.19,5.99,1.2000000000000002,17.0,4.2,,Good
B09YV3K34W,2021-12-29,M,France,Electronics,WearableTechnology,119.99,26.39,93.6,78.0,4.2,,Good
B09Z6WH2N1,2021-11-19,F,Spain,Electronics,Mobiles&Accessories,5.99,1.14,4.8500000000000005,81.0,4.2,,Good
B09NL4DJ2Z,2021-11-01,M,Spain,Computers&Accessories,Accessories&Peripherals,2.99,1.67,1.3200000000000003,44.0,4.0,,Average
B0BGSV43WY,2021-08-04,F,Italy,Electronics,WearableTechnology,95.99,53.99,41.99999999999999,44.0,3.5,37.0,Average
B0926V9CTV,2021-05-01,M,Portugal,Electronics,Mobiles&Accessories,7.19,1.07,6.12,85.0,4.3,,Good
B07WGPKMP5,2021-03-10,M,Portugal,Electronics,Mobiles&Accessories,251.99,185.99,66.0,26.0,4.1,,Good
B0BBFJ9M3X,2021-10-22,M,Japan,Electronics,Mobiles&Accessories,191.99,167.99,24.0,13.0,3.9,,Average
B09PLFJ7ZW,2021-08-16,M,USA,Electronics,WearableTechnology,59.99,23.99,36.0,60.0,3.9,,Average
B0B53NXFFR,2021-01-05,M,Portugal,Electronics,WearableTechnology,71.99,16.79,55.199999999999996,77.0,3.3,,Average
B07GNC2592,2021-03-08,F,USA,Electronics,Mobiles&Accessories,11.99,7.19,4.8,40.0,4.0,,Average
B09TP5KBN7,2021-02-24,M,Portugal,Electronics,Mobiles&Accessories,13.19,2.39,10.799999999999999,82.0,4.0,,Average
B0949SBKMP,2021-03-21,M,Portugal,Electronics,WearableTechnology,83.88,21.59,62.28999999999999,74.0,4.0,,Average
B09V175NP7,2021-02-01,M,Spain,Electronics,WearableTechnology,83.88,17.99,65.89,79.0,3.9,,Average
B07WHSJXLF,2021-05-31,F,France,Electronics,Mobiles&Accessories,359.88,251.99,107.88999999999999,30.0,4.3,,Good
B0BD3T6Z1D,2021-02-23,M,Japan,Electronics,Mobiles&Accessories,161.99,155.99,6.0,4.0,4.1,,Good
B09LHYZ3GJ,2021-05-19,M,UK,Electronics,Mobiles&Accessories,251.99,203.99,48.0,19.0,4.1,,Good
B07WFPMGQQ,2021-01-29,F,UK,Electronics,Mobiles&Accessories,335.88,239.99,95.88999999999999,29.0,4.3,,Good
B09QS9X9L8,2021-12-30,F,France,Electronics,Mobiles&Accessories,227.99,155.99,72.0,32.0,4.1,,Good
B0B6BLTGTT,2021-08-07,F,Portugal,Electronics,WearableTechnology,71.99,35.99,35.99999999999999,50.0,4.1,,Good
B077Z65HSD,2021-07-20,M,Spain,Computers&Accessories,Accessories&Peripherals,11.99,3.59,8.4,70.0,4.3,,Good
B09W5XR9RT,2021-05-31,F,Spain,Computers&Accessories,Accessories&Peripherals,23.99,11.64,12.349999999999998,51.0,4.4,184.0,Good
B084DTMYWK,2021-01-13,F,Spain,Electronics,Mobiles&Accessories,11.99,3.95,8.04,67.0,4.2,,Good
B0B53QLB9H,2021-06-01,F,Portugal,Electronics,WearableTechnology,71.99,15.59,56.39999999999999,78.0,3.3,,Average
B0BDYW3RN3,2021-01-08,M,Italy,Electronics,Accessories,42.0,23.87,18.13,43.0,4.4,,Good
B0B3RS9DNF,2021-01-14,M,Spain,Electronics,WearableTechnology,119.99,23.99,96.0,80.0,4.3,,Good
B09QS9X16F,2021-08-19,M,France,Electronics,Mobiles&Accessories,227.99,155.99,72.0,32.0,4.1,,Good
B08HV25BBQ,2021-10-06,F,Japan,Electronics,WearableTechnology,59.99,17.99,42.0,70.0,4.0,,Average
B09LJ116B5,2021-07-22,M,USA,Electronics,Mobiles&Accessories,251.99,203.99,48.0,19.0,4.1,,Good
B0BMVWKZ8G,2021-12-20,F,Italy,Electronics,WearableTechnology,101.99,23.99,78.0,76.0,4.3,240.0,Good
B0BD92GDQH,2021-04-24,F,Italy,Electronics,WearableTechnology,83.99,59.99,23.999999999999993,29.0,3.8,758.0,Average
B08Y1SJVV5,2021-11-27,M,Japan,Computers&Accessories,Accessories&Peripherals,8.0,1.19,6.8100000000000005,85.0,3.9,,Average
B0B5GF6DQD,2021-07-07,M,USA,Electronics,WearableTechnology,71.99,29.99,42.0,58.0,3.7,828.0,Average
B09JS94MBV,2021-10-08,M,USA,Electronics,Mobiles&Accessories,19.56,16.79,2.7699999999999996,14.0,4.0,,Average
B09YV463SW,2021-03-13,M,Japan,Electronics,WearableTechnology,119.99,17.99,102.0,85.0,4.2,,Good
B07XLCFSSN,2021-12-21,F,Portugal,Computers&Accessories,Accessories&Peripherals,22.8,10.79,12.010000000000002,53.0,4.4,,Good
B09NL4DCXK,2021-06-22,M,Italy,Electronics,Mobiles&Accessories,7.19,2.99,4.2,58.0,3.9,,Average
B0B8CHJLWJ,2021-02-22,M,UK,Electronics,Mobiles&Accessories,14.39,3.59,10.8,75.0,4.5,596.0,Good
B0B8ZWNR5T,2021-05-12,M,Japan,Electronics,Mobiles&Accessories,5.99,0.95,5.04,84.0,4.2,,Good
B0BBFJLP21,2021-10-25,M,Japan,Electronics,Mobiles&Accessories,191.99,167.99,24.0,13.0,3.9,,Average
B01F262EUU,2021-10-26,M,Portugal,Electronics,"Headphones,Earbuds&Accessories",11.99,11.39,0.5999999999999996,5.0,4.2,,Good
B09VZBGL1N,2021-12-08,F,France,Electronics,Mobiles&Accessories,5.99,1.19,4.800000000000001,80.0,4.1,,Good
B0BNVBJW2S,2021-03-26,F,Spain,Electronics,WearableTechnology,95.88,29.99,65.89,69.0,4.1,154.0,Good
B0B2DJ5RVQ,2021-01-26,F,Japan,Electronics,Mobiles&Accessories,23.99,8.27,15.719999999999999,66.0,4.3,,Good
B096TWZRJC,2021-03-05,F,Japan,Electronics,Mobiles&Accessories,22.79,5.99,16.799999999999997,74.0,4.1,,Good
B09GP6FBZT,2021-07-28,F,Japan,Electronics,Mobiles&Accessories,11.99,3.59,8.4,70.0,4.3,,Good
B0B3DV7S9B,2021-03-09,M,UK,Electronics,Mobiles&Accessories,5.99,2.51,3.4800000000000004,58.0,3.6,104.0,Average
B09MKP344P,2021-02-27,F,Italy,Electronics,Mobiles&Accessories,155.99,101.99,54.000000000000014,35.0,4.1,,Good
B08JW1GVS7,2021-11-22,M,UK,Electronics,Mobiles&Accessories,47.99,26.15,21.840000000000003,46.0,4.0,,Average
B09LHZSMRR,2021-07-10,F,Japan,Electronics,Mobiles&Accessories,251.99,203.99,48.0,19.0,4.1,,Good
B0B5V47VK4,2021-03-26,F,Japan,Electronics,Mobiles&Accessories,599.99,539.99,60.0,10.0,4.3,,Good
B08H21B6V7,2021-03-26,M,Japan,Electronics,Mobiles&Accessories,35.99,31.19,4.800000000000001,13.0,3.9,,Average
B09BNXQ6BR,2021-03-27,F,Portugal,Electronics,WearableTechnology,77.99,33.59,44.39999999999999,57.0,4.1,,Good
B01FSYQ2A4,2021-07-12,F,Spain,Electronics,"Headphones,Earbuds&Accessories",35.88,16.79,19.090000000000003,53.0,4.1,,Good
B08L5FM4JC,2021-07-21,F,Spain,Electronics,Accessories,28.8,7.79,21.01,73.0,4.4,,Good
B0B54Y2SNX,2021-08-23,M,UK,Electronics,Mobiles&Accessories,47.88,9.59,38.290000000000006,80.0,3.8,119.0,Average
B08BQ947H3,2021-03-30,F,USA,Computers&Accessories,Accessories&Peripherals,1.79,1.79,0.0,0.0,4.3,,Good
B082T6V3DT,2021-01-04,F,Portugal,Computers&Accessories,Accessories&Peripherals,25.2,9.59,15.61,62.0,4.3,,Good
B0B7DHSKS7,2021-01-09,F,Portugal,Electronics,Mobiles&Accessories,63.59,45.59,18.0,28.0,3.5,,Average
B09SJ1FTYV,2021-05-05,F,Japan,Electronics,Mobiles&Accessories,22.79,2.39,20.4,90.0,4.0,,Average
B09XJ5LD6L,2021-03-31,F,Japan,Electronics,Mobiles&Accessories,395.99,287.99,108.0,27.0,3.9,,Average
B07WHS7MZ1,2021-03-31,M,USA,Electronics,Mobiles&Accessories,479.88,359.88,120.0,25.0,4.3,,Good
B0BBVKRP7B,2021-12-30,M,UK,Electronics,WearableTechnology,23.99,3.37,20.619999999999997,86.0,2.8,87.0,Average
B09NY7W8YD,2021-02-11,M,UK,Electronics,Mobiles&Accessories,143.99,95.98,48.010000000000005,33.0,3.8,125.0,Average
B0BMM7R92G,2021-11-12,M,Portugal,Electronics,WearableTechnology,11.99,2.99,9.0,75.0,4.5,38.0,Good
B08M66K48D,2021-01-12,F,UK,Electronics,Mobiles&Accessories,7.19,3.59,3.6000000000000005,50.0,4.3,,Good
B09RFB2SJQ,2021-12-09,M,Japan,Electronics,WearableTechnology,22.79,5.99,16.799999999999997,74.0,4.1,412.0,Good
B0B82YGCF6,2021-06-27,F,Spain,Electronics,WearableTechnology,41.99,10.79,31.200000000000003,74.0,3.0,681.0,Average
B08HF4W2CT,2021-12-14,F,UK,Electronics,Mobiles&Accessories,41.99,19.19,22.8,54.0,4.0,,Average
B08BCKN299,2021-06-07,M,Portugal,Electronics,"Headphones,Earbuds&Accessories",11.99,1.44,10.55,88.0,3.9,,Average
B0B2X35B1K,2021-07-23,M,Spain,Electronics,WearableTechnology,83.99,47.99,35.99999999999999,43.0,4.1,,Good
B09QS9CWLV,2021-06-18,M,USA,Electronics,Mobiles&Accessories,227.99,155.99,72.0,32.0,4.1,,Good
B0B1NX6JTN,2021-02-10,M,France,Electronics,Mobiles&Accessories,31.19,19.19,12.0,38.0,4.3,,Good
B078G6ZF5Z,2021-03-26,M,Spain,Electronics,Mobiles&Accessories,14.39,8.39,6.0,42.0,4.0,,Average
B0BBW521YC,2021-05-01,M,Italy,Electronics,Mobiles&Accessories,11.99,1.19,10.8,90.0,4.4,305.0,Good
B09HSKYMB3,2021-09-28,M,Portugal,Electronics,Mobiles&Accessories,119.99,94.98,25.00999999999999,21.0,4.3,,Good
B09YV42QHZ,2021-02-26,M,Spain,Electronics,WearableTechnology,95.99,17.99,78.0,81.0,4.2,,Good
B09BF8JBWX,2021-04-02,F,France,Electronics,Mobiles&Accessories,14.99,12.66,2.33,16.0,3.8,,Average
B0B5YBGCKD,2021-04-05,M,Italy,Electronics,Mobiles&Accessories,7.19,1.8,5.390000000000001,75.0,4.3,714.0,Good
B01GGKYKQM,2021-09-21,M,USA,Computers&Accessories,Accessories&Peripherals,8.4,2.63,5.7700000000000005,69.0,4.3,,Good
B09MY4W73Q,2021-10-17,F,Spain,Electronics,Mobiles&Accessories,21.59,5.69,15.899999999999999,74.0,4.3,,Good
B08R69VDHT,2021-03-14,M,France,Computers&Accessories,Accessories&Peripherals,5.99,1.38,4.61,77.0,4.0,,Average
B09T37CKQ5,2021-06-27,F,Japan,Electronics,Mobiles&Accessories,7.19,2.87,4.32,60.0,3.9,,Average
B09GFPN6TP,2021-01-19,F,Japan,Electronics,Mobiles&Accessories,113.99,89.99,24.0,21.0,4.1,,Good
B0B298D54H,2021-07-15,M,Japan,Electronics,WearableTechnology,11.99,3.18,8.81,73.0,3.7,465.0,Average
B08VB57558,2021-04-13,M,Japan,Electronics,Mobiles&Accessories,899.99,455.88,444.11,49.0,4.2,,Good
B09CMP1SC8,2021-04-18,M,Italy,Computers&Accessories,Accessories&Peripherals,5.99,2.39,3.6,60.0,4.1,602.0,Good
B09YLXYP7Y,2021-09-20,M,USA,Computers&Accessories,Accessories&Peripherals,4.79,2.15,2.64,55.0,4.0,,Average
B0B9BXKBC7,2021-04-04,F,France,Electronics,Mobiles&Accessories,47.99,21.59,26.400000000000002,55.0,4.6,245.0,Excellent
B09NY6TRXG,2021-05-26,F,Japan,Electronics,Mobiles&Accessories,143.99,101.99,42.000000000000014,29.0,3.9,276.0,Average
B09NVPJ3P4,2021-02-12,F,France,Electronics,WearableTechnology,47.99,23.99,24.000000000000004,50.0,4.0,,Average
B0B3NDPCS9,2021-10-17,M,UK,Electronics,WearableTechnology,215.99,47.99,168.0,78.0,4.3,,Good
B09VGKFM7Y,2021-03-02,F,UK,Electronics,Mobiles&Accessories,5.99,2.63,3.3600000000000003,56.0,4.4,14.0,Good
B07QCWY5XV,2021-07-14,F,Japan,Electronics,Mobiles&Accessories,16.79,7.19,9.599999999999998,57.0,4.1,,Good
B098QXR9X2,2021-10-25,M,Portugal,Electronics,Mobiles&Accessories,35.99,29.99,6.0000000000000036,17.0,4.1,,Good
B07H1S7XW8,2021-01-06,M,France,Electronics,Mobiles&Accessories,5.99,1.07,4.92,82.0,4.1,,Good
B0BNXFDTZ2,2021-06-21,F,France,Electronics,WearableTechnology,143.99,35.99,108.0,75.0,4.4,768.0,Good
B088ZFJY82,2021-08-07,F,Spain,Electronics,Mobiles&Accessories,17.99,3.77,14.219999999999999,79.0,4.5,,Good
B0B4F4QZ1H,2021-06-23,M,France,Electronics,Mobiles&Accessories,233.99,167.99,66.0,28.0,4.1,,Good
B09BCNQ9R2,2021-08-14,F,UK,Electronics,Mobiles&Accessories,5.99,1.67,4.32,72.0,4.2,,Good
B0B9BD2YL4,2021-05-16,F,France,Electronics,Mobiles&Accessories,83.99,31.19,52.8,63.0,4.5,,Good
B071Z8M4KX,2021-11-11,F,UK,Electronics,"Headphones,Earbuds&Accessories",11.99,4.38,7.61,63.0,4.1,,Good
B09N3ZNHTY,2021-08-07,F,Spain,Electronics,"Headphones,Earbuds&Accessories",53.88,17.99,35.89,67.0,3.9,,Average
B0B3RRWSF6,2021-09-14,F,Portugal,Electronics,WearableTechnology,119.99,23.98,96.00999999999999,80.0,4.3,,Good
B0B5B6PQCT,2021-05-09,F,Portugal,Electronics,WearableTechnology,95.88,21.59,74.28999999999999,77.0,3.8,,Average
B005FYNT3G,2021-07-12,M,Portugal,Computers&Accessories,ExternalDevices&DataStorage,7.8,3.47,4.33,56.0,4.3,,Good
B01J0XWYKQ,2021-08-30,M,Japan,Computers&Accessories,Accessories&Peripherals,10.74,7.19,3.55,33.0,4.4,,Good
B09CTRPSJR,2021-02-03,F,Portugal,Computers&Accessories,Accessories&Peripherals,2.84,2.6,0.23999999999999977,8.0,3.8,,Average
B08JQN8DGZ,2021-06-25,M,Japan,Electronics,"Headphones,Earbuds&Accessories",35.88,15.59,20.290000000000003,57.0,3.8,,Average
B0B72BSW7K,2021-07-10,M,France,Computers&Accessories,Accessories&Peripherals,8.39,3.16,5.23,62.0,3.5,690.0,Average
B0BDRVFDKP,2021-04-20,F,Spain,Electronics,Accessories,12.0,6.83,5.17,43.0,4.4,,Good
B0B5LVS732,2021-10-08,F,Spain,Electronics,WearableTechnology,59.99,23.99,36.0,60.0,4.1,,Good
B08TV2P1N8,2021-09-18,M,France,Electronics,"Headphones,Earbuds&Accessories",47.88,16.79,31.090000000000003,65.0,4.1,,Good
B07XCM6T4N,2021-02-09,M,Japan,Computers&Accessories,Accessories&Peripherals,17.99,4.19,13.799999999999997,77.0,4.3,,Good
B07T5DKR5D,2021-02-09,F,USA,Electronics,"Headphones,Earbuds&Accessories",4.79,1.79,3.0,63.0,3.5,,Average
B01DEWVZ2C,2021-10-02,F,USA,Electronics,"Headphones,Earbuds&Accessories",11.99,7.19,4.8,40.0,4.1,,Good
B07PR1CL3S,2021-10-02,F,France,Electronics,"Headphones,Earbuds&Accessories",47.88,14.64,33.24,69.0,4.1,,Good
B09V12K8NT,2021-06-10,M,USA,Electronics,WearableTechnology,83.88,17.99,65.89,79.0,3.9,,Average
B07JQKQ91F,2021-01-27,M,France,Electronics,"Headphones,Earbuds&Accessories",11.99,5.99,6.0,50.0,3.9,,Average
B08W56G1K9,2021-04-13,M,Italy,Computers&Accessories,Accessories&Peripherals,11.99,1.19,10.8,90.0,4.1,,Good
B07WG8PDCW,2021-10-23,F,Italy,Electronics,Mobiles&Accessories,15.59,4.19,11.399999999999999,73.0,4.0,,Average
B01L8ZNWN2,2021-11-17,M,USA,Computers&Accessories,ExternalDevices&DataStorage,18.0,5.7,12.3,68.0,4.2,,Good
B009VCGPSY,2021-10-12,M,Spain,Computers&Accessories,Accessories&Peripherals,7.79,3.23,4.5600000000000005,59.0,4.3,,Good
B0B296NTFV,2021-07-04,M,Spain,Computers&Accessories,Accessories&Peripherals,7.19,3.59,3.6000000000000005,50.0,4.1,,Good
B09NVPSCQT,2021-02-20,M,France,Electronics,WearableTechnology,47.99,19.19,28.8,60.0,4.0,,Average
B09YV4RG4D,2021-11-09,F,UK,Electronics,WearableTechnology,95.99,17.99,78.0,81.0,4.2,,Good
B07TCN5VR9,2021-10-23,F,USA,Electronics,"Headphones,Earbuds&Accessories",11.99,3.95,8.04,67.0,3.9,,Average
B00ZYLMQH0,2021-06-25,M,Spain,Computers&Accessories,Accessories&Peripherals,21.59,6.59,15.0,69.0,4.3,,Good
B09YV4MW2T,2021-01-10,M,France,Electronics,WearableTechnology,119.99,26.39,93.6,78.0,4.2,,Good
B01HJI0FS2,2021-03-27,F,Spain,Computers&Accessories,Accessories&Peripherals,7.8,3.59,4.21,54.0,4.5,,Good
B076B8G5D8,2021-09-26,F,UK,Musical Instruments,Microphones,23.94,9.58,14.360000000000001,60.0,4.0,,Average
B07JW9H4J1,2021-04-24,F,France,Computers&Accessories,Accessories&Peripherals,13.19,4.79,8.399999999999999,64.0,4.2,,Good
B014SZO90Y,2021-06-19,M,Spain,Electronics,GeneralPurposeBatteries&BatteryChargers,3.78,3.19,0.5899999999999999,16.0,4.5,,Good
B07KCMR8D6,2021-09-11,F,France,Office Products,OfficePaperProducts,0.6,0.6,0.0,0.0,4.3,,Good
B00N1U9AJS,2021-08-26,F,Portugal,Home&Kitchen,CraftMaterials,1.98,1.56,0.41999999999999993,21.0,3.9,,Average
B07KY3FNQP,2021-10-21,F,Spain,Electronics,"Headphones,Earbuds&Accessories",15.48,5.39,10.09,65.0,4.1,,Good
B0B3N7LR6K,2021-09-18,F,Portugal,Electronics,WearableTechnology,203.99,47.99,156.0,76.0,4.3,,Good
B07QZ3CZ48,2021-08-08,F,Spain,Electronics,"Headphones,Earbuds&Accessories",15.48,4.79,10.690000000000001,69.0,4.2,206.0,Good
B09T3H12GV,2021-10-28,F,UK,Computers&Accessories,Accessories&Peripherals,29.98,16.79,13.190000000000001,44.0,4.2,,Good
